,Province_State,Country_Region,Lat,Long,Date,Confirmed,Deaths,Recovered
44584,Montenegro,Montenegro,42.708678000000006,19.37439,2020-07-07,907.0,17.0,320.0
44585,Morocco,Morocco,31.7917,-7.0926,2020-07-07,14607.0,240.0,10639.0
44586,Namibia,Namibia,-22.9576,18.4904,2020-07-07,539.0,0.0,25.0
44587,Nepal,Nepal,28.1667,84.25,2020-07-07,16168.0,35.0,7499.0
44588,Aruba,Netherlands,12.5211,-69.9683,2020-07-07,105.0,3.0,98.0
44589,Curacao,Netherlands,12.1696,-68.99,2020-07-07,23.0,1.0,19.0
44590,Sint Maarten,Netherlands,18.0425,-63.0548,2020-07-07,78.0,15.0,63.0
44591,Netherlands,Netherlands,52.1326,5.2913,2020-07-07,50694.0,6132.0,0.0
44592,New Zealand,New Zealand,-40.9006,174.886,2020-07-07,1537.0,22.0,1492.0
44593,Nicaragua,Nicaragua,12.865416,-85.207229,2020-07-07,2846.0,91.0,1993.0
44594,Niger,Niger,17.607789,8.081666,2020-07-07,1094.0,68.0,974.0
44595,Nigeria,Nigeria,9.082,8.6753,2020-07-07,29789.0,669.0,12108.0
44596,North Macedonia,North Macedonia,41.6086,21.7453,2020-07-07,7244.0,351.0,3324.0
44597,Norway,Norway,60.472,8.4689,2020-07-07,8947.0,251.0,8138.0
44598,Oman,Oman,21.512583,55.92325500000001,2020-07-07,48997.0,224.0,31000.0
44599,Pakistan,Pakistan,30.3753,69.3451,2020-07-07,237489.0,4922.0,140965.0
44600,Panama,Panama,8.538,-80.7821,2020-07-07,40291.0,799.0,18726.0
44601,Papua New Guinea,Papua New Guinea,-6.314993,143.95555,2020-07-07,11.0,0.0,8.0
44602,Paraguay,Paraguay,-23.4425,-58.4438,2020-07-07,2502.0,20.0,1193.0
44603,Peru,Peru,-9.19,-75.0152,2020-07-07,309278.0,10952.0,200938.0
44604,Philippines,Philippines,12.879721,121.77401699999999,2020-07-07,47873.0,1309.0,12386.0
44605,Poland,Poland,51.9194,19.1451,2020-07-07,36412.0,1528.0,24238.0
44606,Portugal,Portugal,39.3999,-8.2245,2020-07-07,44416.0,1629.0,29445.0
44607,Qatar,Qatar,25.3548,51.1839,2020-07-07,100945.0,134.0,94903.0
44608,Romania,Romania,45.9432,24.9668,2020-07-07,29620.0,1799.0,20534.0
44609,Russia,Russia,61.52401,105.31875600000001,2020-07-07,693215.0,10478.0,463103.0
44610,Rwanda,Rwanda,-1.9403,29.8739,2020-07-07,1172.0,3.0,595.0
44611,Saint Lucia,Saint Lucia,13.9094,-60.9789,2020-07-07,22.0,0.0,19.0
44612,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-07,29.0,0.0,29.0
44613,San Marino,San Marino,43.9424,12.4578,2020-07-07,698.0,42.0,656.0
44614,Saudi Arabia,Saudi Arabia,23.885942,45.079162,2020-07-07,217108.0,2017.0,154839.0
44615,Senegal,Senegal,14.4974,-14.4524,2020-07-07,7547.0,137.0,5023.0
44616,Serbia,Serbia,44.0165,21.0059,2020-07-07,16719.0,330.0,13447.0
44617,Seychelles,Seychelles,-4.6796,55.492,2020-07-07,81.0,0.0,11.0
44618,Singapore,Singapore,1.2833,103.8333,2020-07-07,45140.0,26.0,41002.0
44619,Slovakia,Slovakia,48.669,19.699,2020-07-07,1767.0,28.0,1473.0
44620,Slovenia,Slovenia,46.1512,14.9955,2020-07-07,1739.0,111.0,1423.0
44621,Somalia,Somalia,5.152149,46.199616,2020-07-07,3015.0,92.0,1096.0
44622,South Africa,South Africa,-30.5595,22.9375,2020-07-07,215855.0,3502.0,102299.0
44623,Spain,Spain,40.463667,-3.7492199999999998,2020-07-07,252130.0,28392.0,150376.0
44624,Sri Lanka,Sri Lanka,7.873054,80.77179699999998,2020-07-07,2081.0,11.0,1955.0
44625,Sudan,Sudan,12.8628,30.2176,2020-07-07,9997.0,622.0,5034.0
44626,Suriname,Suriname,3.9193,-56.0278,2020-07-07,634.0,15.0,405.0
44627,Sweden,Sweden,60.128161,18.643501,2020-07-07,73344.0,5447.0,0.0
44628,Switzerland,Switzerland,46.8182,8.2275,2020-07-07,32369.0,1966.0,29300.0
44629,Taiwan*,Taiwan*,23.7,121.0,2020-07-07,449.0,7.0,438.0
44630,Tanzania,Tanzania,-6.369028,34.888822,2020-07-07,509.0,21.0,183.0
44631,Thailand,Thailand,15.870032,100.992541,2020-07-07,3197.0,58.0,3074.0
44632,Togo,Togo,8.6195,0.8248,2020-07-07,689.0,15.0,467.0
44633,Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,2020-07-07,133.0,8.0,117.0
44634,Tunisia,Tunisia,33.886917,9.537499,2020-07-07,1205.0,50.0,1049.0
44635,Turkey,Turkey,38.9637,35.2433,2020-07-07,207897.0,5260.0,185292.0
44636,Uganda,Uganda,1.373333,32.290275,2020-07-07,971.0,0.0,896.0
44637,Ukraine,Ukraine,48.3794,31.1656,2020-07-07,50622.0,1299.0,22970.0
44638,United Arab Emirates,United Arab Emirates,23.424076,53.847818000000004,2020-07-07,52600.0,326.0,41714.0
44639,Bermuda,United Kingdom,32.3078,-64.7505,2020-07-07,148.0,9.0,137.0
44640,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-07-07,201.0,1.0,194.0
44641,Channel Islands,United Kingdom,49.3723,-2.3644,2020-07-07,577.0,47.0,512.0
44642,Gibraltar,United Kingdom,36.1408,-5.3536,2020-07-07,179.0,0.0,176.0
44643,Isle of Man,United Kingdom,54.2361,-4.5481,2020-07-07,336.0,24.0,312.0
44644,Montserrat,United Kingdom,16.742498,-62.187366000000004,2020-07-07,11.0,1.0,10.0
44645,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-07-07,286349.0,44391.0,0.0
44646,Uruguay,Uruguay,-32.5228,-55.7658,2020-07-07,965.0,29.0,865.0
44647,US,US,40.0,-100.0,2020-07-07,2996098.0,131480.0,936476.0
44648,Uzbekistan,Uzbekistan,41.377491,64.585262,2020-07-07,10838.0,41.0,6811.0
44649,Venezuela,Venezuela,6.4238,-66.5897,2020-07-07,7693.0,71.0,2100.0
44650,Vietnam,Vietnam,14.058323999999999,108.277199,2020-07-07,369.0,0.0,342.0
44651,Zambia,Zambia,-13.133897,27.849332,2020-07-07,1895.0,42.0,1348.0
44652,Zimbabwe,Zimbabwe,-19.015438,29.154857,2020-07-07,787.0,9.0,201.0
44653,Diamond Princess,Canada,0.0,0.0,2020-07-07,0.0,1.0,0.0
44654,Dominica,Dominica,15.415,-61.371,2020-07-07,18.0,0.0,18.0
44655,Grenada,Grenada,12.1165,-61.678999999999995,2020-07-07,23.0,0.0,0.0
44656,Mozambique,Mozambique,-18.665695,35.529562,2020-07-07,1040.0,8.0,0.0
44657,Syria,Syria,34.802075,38.99681500000001,2020-07-07,372.0,14.0,0.0
44658,Timor-Leste,Timor-Leste,-8.874217,125.727539,2020-07-07,24.0,0.0,0.0
44659,Belize,Belize,17.1899,-88.4976,2020-07-07,30.0,2.0,19.0
44660,Laos,Laos,19.856270000000002,102.495496,2020-07-07,19.0,0.0,0.0
44661,Libya,Libya,26.3351,17.228331,2020-07-07,1182.0,35.0,295.0
44662,West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,2020-07-07,4647.0,18.0,494.0
44663,Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,2020-07-07,1790.0,25.0,760.0
44664,Mali,Mali,17.570692,-3.996166000000001,2020-07-07,2348.0,119.0,1556.0
44665,Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-07,16.0,0.0,15.0
44666,Northwest Territories,Canada,64.8255,-124.8457,2020-07-07,5.0,0.0,0.0
44667,Yukon,Canada,64.2823,-135.0,2020-07-07,11.0,0.0,0.0
44668,Kosovo,Kosovo,42.602636,20.902977,2020-07-07,3703.0,79.0,1946.0
44669,Burma,Burma,21.9162,95.956,2020-07-07,316.0,6.0,245.0
44670,Anguilla,United Kingdom,18.2206,-63.0686,2020-07-07,3.0,0.0,3.0
44671,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-07-07,8.0,1.0,7.0
44672,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-07-07,49.0,2.0,11.0
44673,MS Zaandam,MS Zaandam,0.0,0.0,2020-07-07,9.0,2.0,0.0
44674,Botswana,Botswana,-22.3285,24.6849,2020-07-07,314.0,1.0,31.0
44675,Burundi,Burundi,-3.3731,29.9189,2020-07-07,191.0,1.0,118.0
44676,Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,2020-07-07,1572.0,63.0,1088.0
44677,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-07-07,7.0,0.0,7.0
44678,Malawi,Malawi,-13.2543,34.3015,2020-07-07,1818.0,19.0,317.0
44679,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-07-07,13.0,0.0,13.0
44680,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-07-07,1.0,0.0,1.0
44681,South Sudan,South Sudan,6.8770000000000024,31.307,2020-07-07,2021.0,38.0,0.0
44682,Western Sahara,Western Sahara,24.2155,-12.8858,2020-07-07,10.0,1.0,8.0
44683,Sao Tome and Principe,Sao Tome and Principe,0.1864,6.6131,2020-07-07,724.0,13.0,279.0
44684,Yemen,Yemen,15.552726999999999,48.516388,2020-07-07,1297.0,348.0,591.0
44685,Comoros,Comoros,-11.6455,43.3333,2020-07-07,311.0,7.0,266.0
44686,Tajikistan,Tajikistan,38.861,71.2761,2020-07-07,6315.0,53.0,4965.0
44687,Lesotho,Lesotho,-29.61,28.2336,2020-07-07,91.0,0.0,11.0
44688,Afghanistan,Afghanistan,33.93911,67.709953,2020-07-08,33594.0,936.0,20700.0
44689,Albania,Albania,41.1533,20.1683,2020-07-08,3106.0,83.0,1791.0
44690,Algeria,Algeria,28.0339,1.6596,2020-07-08,17348.0,978.0,12329.0
44691,Andorra,Andorra,42.5063,1.5218,2020-07-08,855.0,52.0,802.0
44692,Angola,Angola,-11.2027,17.8739,2020-07-08,386.0,21.0,117.0
44693,Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-07-08,70.0,3.0,23.0
44694,Argentina,Argentina,-38.4161,-63.6167,2020-07-08,87030.0,1694.0,36502.0
44695,Armenia,Armenia,40.0691,45.0382,2020-07-08,29820.0,521.0,17427.0
44696,Australian Capital Territory,Australia,-35.4735,149.0124,2020-07-08,112.0,3.0,105.0
44697,New South Wales,Australia,-33.8688,151.2093,2020-07-08,3453.0,49.0,2986.0
44698,Northern Territory,Australia,-12.4634,130.8456,2020-07-08,30.0,0.0,29.0
44699,Queensland,Australia,-27.4698,153.0251,2020-07-08,1068.0,6.0,1057.0
44700,South Australia,Australia,-34.9285,138.6007,2020-07-08,443.0,4.0,437.0
44701,Tasmania,Australia,-42.8821,147.3272,2020-07-08,228.0,13.0,215.0
44702,Victoria,Australia,-37.8136,144.9631,2020-07-08,3098.0,22.0,2142.0
44703,Western Australia,Australia,-31.9505,115.8605,2020-07-08,624.0,9.0,602.0
44704,Austria,Austria,47.5162,14.5501,2020-07-08,18513.0,706.0,16721.0
44705,Azerbaijan,Azerbaijan,40.1431,47.5769,2020-07-08,21916.0,274.0,13100.0
44706,Bahamas,Bahamas,25.025885,-78.035889,2020-07-08,106.0,11.0,89.0
44707,Bahrain,Bahrain,26.0275,50.55,2020-07-08,30931.0,98.0,26073.0
44708,Bangladesh,Bangladesh,23.685,90.3563,2020-07-08,172134.0,2197.0,80838.0
44709,Barbados,Barbados,13.1939,-59.5432,2020-07-08,98.0,7.0,90.0
44710,Belarus,Belarus,53.7098,27.9534,2020-07-08,64224.0,443.0,52854.0
44711,Belgium,Belgium,50.8333,4.469936,2020-07-08,62123.0,9776.0,17138.0
44712,Benin,Benin,9.3077,2.3158,2020-07-08,1199.0,21.0,333.0
44713,Bhutan,Bhutan,27.5142,90.4336,2020-07-08,80.0,0.0,55.0
44714,Bolivia,Bolivia,-16.2902,-63.5887,2020-07-08,42984.0,1577.0,12883.0
44715,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,2020-07-08,5869.0,209.0,2769.0
44716,Brazil,Brazil,-14.235,-51.9253,2020-07-08,1713160.0,67964.0,1139844.0
44717,Brunei,Brunei,4.5353,114.7277,2020-07-08,141.0,3.0,138.0
44718,Bulgaria,Bulgaria,42.7339,25.4858,2020-07-08,6342.0,259.0,3166.0
44719,Burkina Faso,Burkina Faso,12.2383,-1.5616,2020-07-08,1003.0,53.0,861.0
44720,Cabo Verde,Cabo Verde,16.5388,-23.0418,2020-07-08,1542.0,18.0,730.0
44721,Cambodia,Cambodia,11.55,104.9167,2020-07-08,141.0,0.0,131.0
44722,Cameroon,Cameroon,3.8480000000000003,11.5021,2020-07-08,14916.0,359.0,0.0
44723,Alberta,Canada,53.9333,-116.5765,2020-07-08,8482.0,158.0,0.0
44724,British Columbia,Canada,53.7267,-127.6476,2020-07-08,3008.0,186.0,0.0
44725,Grand Princess,Canada,0.0,0.0,2020-07-08,13.0,0.0,0.0
44726,Manitoba,Canada,53.7609,-98.8139,2020-07-08,325.0,7.0,0.0
44727,New Brunswick,Canada,46.5653,-66.4619,2020-07-08,165.0,2.0,0.0
44728,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-08,261.0,3.0,0.0
44729,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-08,1066.0,63.0,0.0
44730,Ontario,Canada,51.2538,-85.3232,2020-07-08,38079.0,2748.0,0.0
44731,Prince Edward Island,Canada,46.5107,-63.4168,2020-07-08,32.0,0.0,0.0
44732,Quebec,Canada,52.9399,-73.5491,2020-07-08,56079.0,5603.0,0.0
44733,Saskatchewan,Canada,52.9399,-106.4509,2020-07-08,808.0,15.0,0.0
44734,Central African Republic,Central African Republic,6.6111,20.9394,2020-07-08,4109.0,52.0,1050.0
44735,Chad,Chad,15.4542,18.7322,2020-07-08,873.0,74.0,788.0
44736,Chile,Chile,-35.6751,-71.543,2020-07-08,303083.0,6573.0,271741.0
44737,Anhui,China,31.8257,117.2264,2020-07-08,991.0,6.0,985.0
44738,Beijing,China,40.1824,116.4142,2020-07-08,929.0,9.0,645.0
44739,Chongqing,China,30.0572,107.874,2020-07-08,582.0,6.0,575.0
44740,Fujian,China,26.0789,117.9874,2020-07-08,363.0,1.0,360.0
44741,Gansu,China,35.7518,104.2861,2020-07-08,167.0,2.0,162.0
44742,Guangdong,China,23.3417,113.4244,2020-07-08,1647.0,8.0,1631.0
44743,Guangxi,China,23.8298,108.7881,2020-07-08,254.0,2.0,252.0
44744,Guizhou,China,26.8154,106.8748,2020-07-08,147.0,2.0,145.0
44745,Hainan,China,19.1959,109.7453,2020-07-08,171.0,6.0,165.0
44746,Hebei,China,39.549,116.1306,2020-07-08,349.0,6.0,0.0
44747,Heilongjiang,China,47.861999999999995,127.7615,2020-07-08,947.0,13.0,934.0
44748,Henan,China,37.8957,114.9042,2020-07-08,1276.0,22.0,0.0
44749,Hong Kong,China,22.3,114.2,2020-07-08,1323.0,7.0,1167.0
44750,Hubei,China,30.9756,112.2707,2020-07-08,68135.0,4512.0,63623.0
44751,Hunan,China,27.6104,111.7088,2020-07-08,1019.0,4.0,1015.0
44752,Inner Mongolia,China,44.0935,113.9448,2020-07-08,244.0,1.0,237.0
44753,Jiangsu,China,32.9711,119.455,2020-07-08,654.0,0.0,654.0
44754,Jiangxi,China,27.614,115.7221,2020-07-08,932.0,1.0,931.0
44755,Jilin,China,43.6661,126.1923,2020-07-08,155.0,2.0,153.0
44756,Liaoning,China,41.2956,122.6085,2020-07-08,162.0,2.0,150.0
44757,Macau,China,22.1667,113.55,2020-07-08,46.0,0.0,45.0
44758,Ningxia,China,37.2692,106.1655,2020-07-08,75.0,0.0,75.0
44759,Qinghai,China,35.7452,95.9956,2020-07-08,18.0,0.0,18.0
44760,Shaanxi,China,35.1917,108.8701,2020-07-08,321.0,3.0,314.0
44761,Shandong,China,36.3427,118.1498,2020-07-08,792.0,7.0,785.0
44762,Shanghai,China,31.201999999999998,121.4491,2020-07-08,721.0,7.0,689.0
44763,Shanxi,China,37.5777,112.2922,2020-07-08,199.0,0.0,198.0
44764,Sichuan,China,30.6171,102.7103,2020-07-08,599.0,3.0,582.0
44765,Tianjin,China,39.3054,117.323,2020-07-08,199.0,3.0,195.0
44766,Tibet,China,31.6927,88.0924,2020-07-08,1.0,0.0,1.0
44767,Xinjiang,China,41.1129,85.2401,2020-07-08,76.0,3.0,73.0
44768,Yunnan,China,24.974,101.48700000000001,2020-07-08,187.0,2.0,0.0
44769,Zhejiang,China,29.1832,120.0934,2020-07-08,1269.0,1.0,1267.0
44770,Colombia,Colombia,4.5709,-74.2973,2020-07-08,128638.0,4527.0,51861.0
44771,Congo (Brazzaville),Congo (Brazzaville),-0.228,15.8277,2020-07-08,1821.0,47.0,525.0
44772,Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,2020-07-08,7432.0,182.0,3226.0
44773,Costa Rica,Costa Rica,9.7489,-83.7534,2020-07-08,5836.0,25.0,1929.0
44774,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,2020-07-08,11504.0,78.0,5571.0
44775,Croatia,Croatia,45.1,15.2,2020-07-08,3325.0,114.0,2277.0
44776,Diamond Princess,Diamond Princess,0.0,0.0,2020-07-08,712.0,13.0,651.0
44777,Cuba,Cuba,21.521757,-77.78116700000002,2020-07-08,2399.0,86.0,2242.0
44778,Cyprus,Cyprus,35.1264,33.4299,2020-07-08,1008.0,19.0,839.0
44779,Czechia,Czechia,49.8175,15.472999999999999,2020-07-08,12814.0,351.0,0.0
44780,Faroe Islands,Denmark,61.8926,-6.9118,2020-07-08,188.0,0.0,188.0
44781,Greenland,Denmark,71.7069,-42.6043,2020-07-08,13.0,0.0,13.0
44782,Denmark,Denmark,56.2639,9.5018,2020-07-08,12900.0,609.0,12001.0
44783,Djibouti,Djibouti,11.8251,42.5903,2020-07-08,4889.0,55.0,4644.0
44784,Dominican Republic,Dominican Republic,18.7357,-70.1627,2020-07-08,39588.0,829.0,20056.0
44785,Ecuador,Ecuador,-1.8312,-78.1834,2020-07-08,63245.0,4873.0,29071.0
44786,Egypt,Egypt,26.820553000000004,30.802497999999996,2020-07-08,78304.0,3564.0,22241.0
44787,El Salvador,El Salvador,13.7942,-88.8965,2020-07-08,8566.0,235.0,5133.0
44788,Equatorial Guinea,Equatorial Guinea,1.6508,10.2679,2020-07-08,3071.0,51.0,842.0
44789,Eritrea,Eritrea,15.1794,39.7823,2020-07-08,215.0,0.0,56.0
44790,Estonia,Estonia,58.5953,25.0136,2020-07-08,2003.0,69.0,1882.0
44791,Eswatini,Eswatini,-26.5225,31.4659,2020-07-08,1138.0,14.0,588.0
44792,Ethiopia,Ethiopia,9.145,40.4897,2020-07-08,6774.0,120.0,2430.0
44793,Fiji,Fiji,-17.7134,178.065,2020-07-08,21.0,0.0,18.0
44794,Finland,Finland,61.92411,25.748151,2020-07-08,7265.0,329.0,6800.0
44795,French Guiana,France,3.9339,-53.1258,2020-07-08,5459.0,22.0,2349.0
44796,French Polynesia,France,-17.6797,149.4068,2020-07-08,62.0,0.0,60.0
44797,Guadeloupe,France,16.265,-61.551,2020-07-08,184.0,14.0,157.0
44798,Mayotte,France,-12.8275,45.166244,2020-07-08,2688.0,34.0,2446.0
44799,New Caledonia,France,-20.904304999999997,165.618042,2020-07-08,21.0,0.0,21.0
44800,Reunion,France,-21.1151,55.5364,2020-07-08,563.0,3.0,472.0
44801,Saint Barthelemy,France,17.9,-62.8333,2020-07-08,6.0,0.0,6.0
44802,St Martin,France,18.0708,-63.0501,2020-07-08,43.0,3.0,37.0
44803,Martinique,France,14.6415,-61.0242,2020-07-08,249.0,14.0,98.0
44804,France,France,46.2276,2.2137,2020-07-08,196796.0,29846.0,72133.0
44805,Gabon,Gabon,-0.8037,11.6094,2020-07-08,5871.0,46.0,2682.0
44806,Gambia,Gambia,13.4432,-15.3101,2020-07-08,61.0,3.0,27.0
44807,Georgia,Georgia,42.3154,43.3569,2020-07-08,963.0,15.0,841.0
44808,Germany,Germany,51.165690999999995,10.451526,2020-07-08,198699.0,9046.0,183153.0
44809,Ghana,Ghana,7.9465,-1.0232,2020-07-08,22822.0,129.0,17564.0
44810,Greece,Greece,39.0742,21.8243,2020-07-08,3622.0,193.0,1374.0
44811,Guatemala,Guatemala,15.7835,-90.2308,2020-07-08,25411.0,1053.0,3718.0
44812,Guinea,Guinea,9.9456,-9.6966,2020-07-08,5697.0,34.0,4577.0
44813,Guyana,Guyana,4.860416000000002,-58.93018000000001,2020-07-08,284.0,16.0,125.0
44814,Haiti,Haiti,18.9712,-72.2852,2020-07-08,6486.0,123.0,2181.0
44815,Holy See,Holy See,41.9029,12.4534,2020-07-08,12.0,0.0,12.0
44816,Honduras,Honduras,15.2,-86.2419,2020-07-08,25978.0,694.0,2721.0
44817,Hungary,Hungary,47.1625,19.5033,2020-07-08,4210.0,589.0,2885.0
44818,Iceland,Iceland,64.9631,-19.0208,2020-07-08,1880.0,10.0,1850.0
44819,India,India,20.593684,78.96288,2020-07-08,767296.0,21129.0,476378.0
44820,Indonesia,Indonesia,-0.7893,113.9213,2020-07-08,68079.0,3359.0,31585.0
44821,Iran,Iran,32.427908,53.68804599999999,2020-07-08,248379.0,12084.0,209463.0
44822,Iraq,Iraq,33.223191,43.679291,2020-07-08,67442.0,2779.0,37879.0
44823,Ireland,Ireland,53.1424,-7.6921,2020-07-08,25542.0,1738.0,23364.0
44824,Israel,Israel,31.046051000000002,34.851612,2020-07-08,33557.0,344.0,18338.0
44825,Italy,Italy,41.87194,12.56738,2020-07-08,242149.0,34914.0,193640.0
44826,Jamaica,Jamaica,18.1096,-77.2975,2020-07-08,751.0,10.0,600.0
44827,Japan,Japan,36.204824,138.252924,2020-07-08,20261.0,982.0,17057.0
44828,Jordan,Jordan,31.24,36.51,2020-07-08,1169.0,10.0,977.0
44829,Kazakhstan,Kazakhstan,48.0196,66.9237,2020-07-08,51059.0,264.0,35137.0
44830,Kenya,Kenya,-0.0236,37.9062,2020-07-08,8528.0,169.0,2593.0
44831,"Korea, South","Korea, South",35.90775700000001,127.766922,2020-07-08,13293.0,287.0,12019.0
44832,Kuwait,Kuwait,29.311659999999996,47.481766,2020-07-08,52007.0,379.0,42108.0
44833,Kyrgyzstan,Kyrgyzstan,41.20438,74.766098,2020-07-08,8847.0,116.0,3053.0
44834,Latvia,Latvia,56.8796,24.6032,2020-07-08,1141.0,30.0,1008.0
44835,Lebanon,Lebanon,33.8547,35.8623,2020-07-08,1946.0,36.0,1368.0
44836,Liberia,Liberia,6.4280550000000005,-9.429499,2020-07-08,926.0,41.0,395.0
44837,Liechtenstein,Liechtenstein,47.14,9.55,2020-07-08,84.0,1.0,81.0
44838,Lithuania,Lithuania,55.1694,23.8813,2020-07-08,1854.0,79.0,1552.0
44839,Luxembourg,Luxembourg,49.8153,6.1296,2020-07-08,4650.0,110.0,4056.0
44840,Madagascar,Madagascar,-18.766947000000002,46.869107,2020-07-08,3573.0,33.0,1761.0
44841,Malaysia,Malaysia,4.210483999999999,101.97576600000001,2020-07-08,8677.0,121.0,8486.0
44842,Maldives,Maldives,3.2028,73.2207,2020-07-08,2517.0,13.0,2180.0
44843,Malta,Malta,35.9375,14.3754,2020-07-08,673.0,9.0,654.0
44844,Mauritania,Mauritania,21.0079,-10.9408,2020-07-08,5087.0,139.0,1994.0
44845,Mauritius,Mauritius,-20.348404000000002,57.552152,2020-07-08,342.0,10.0,330.0
44846,Mexico,Mexico,23.6345,-102.5528,2020-07-08,275003.0,32796.0,214316.0
44847,Moldova,Moldova,47.4116,28.3699,2020-07-08,18471.0,614.0,11549.0
44848,Monaco,Monaco,43.7333,7.4167,2020-07-08,108.0,4.0,95.0
44849,Mongolia,Mongolia,46.8625,103.8467,2020-07-08,227.0,0.0,197.0
44850,Montenegro,Montenegro,42.708678000000006,19.37439,2020-07-08,960.0,17.0,320.0
44851,Morocco,Morocco,31.7917,-7.0926,2020-07-08,14771.0,242.0,11316.0
44852,Namibia,Namibia,-22.9576,18.4904,2020-07-08,593.0,0.0,25.0
44853,Nepal,Nepal,28.1667,84.25,2020-07-08,16423.0,35.0,7752.0
44854,Aruba,Netherlands,12.5211,-69.9683,2020-07-08,105.0,3.0,98.0
44855,Curacao,Netherlands,12.1696,-68.99,2020-07-08,23.0,1.0,19.0
44856,Sint Maarten,Netherlands,18.0425,-63.0548,2020-07-08,78.0,15.0,63.0
44857,Netherlands,Netherlands,52.1326,5.2913,2020-07-08,50746.0,6135.0,0.0
44858,New Zealand,New Zealand,-40.9006,174.886,2020-07-08,1540.0,22.0,1494.0
44859,Nicaragua,Nicaragua,12.865416,-85.207229,2020-07-08,2846.0,91.0,1993.0
44860,Niger,Niger,17.607789,8.081666,2020-07-08,1097.0,68.0,976.0
44861,Nigeria,Nigeria,9.082,8.6753,2020-07-08,30249.0,684.0,12373.0
44862,North Macedonia,North Macedonia,41.6086,21.7453,2020-07-08,7406.0,359.0,3554.0
44863,Norway,Norway,60.472,8.4689,2020-07-08,8950.0,251.0,8138.0
44864,Oman,Oman,21.512583,55.92325500000001,2020-07-08,50207.0,233.0,32005.0
44865,Pakistan,Pakistan,30.3753,69.3451,2020-07-08,240848.0,4983.0,145311.0
44866,Panama,Panama,8.538,-80.7821,2020-07-08,41251.0,819.0,19469.0
44867,Papua New Guinea,Papua New Guinea,-6.314993,143.95555,2020-07-08,11.0,0.0,8.0
44868,Paraguay,Paraguay,-23.4425,-58.4438,2020-07-08,2554.0,20.0,1212.0
44869,Peru,Peru,-9.19,-75.0152,2020-07-08,312911.0,11133.0,204748.0
44870,Philippines,Philippines,12.879721,121.77401699999999,2020-07-08,50359.0,1314.0,12588.0
44871,Poland,Poland,51.9194,19.1451,2020-07-08,36689.0,1542.0,24878.0
44872,Portugal,Portugal,39.3999,-8.2245,2020-07-08,44859.0,1631.0,29714.0
44873,Qatar,Qatar,25.3548,51.1839,2020-07-08,101553.0,138.0,96107.0
44874,Romania,Romania,45.9432,24.9668,2020-07-08,30175.0,1817.0,20799.0
44875,Russia,Russia,61.52401,105.31875600000001,2020-07-08,699749.0,10650.0,471718.0
44876,Rwanda,Rwanda,-1.9403,29.8739,2020-07-08,1194.0,3.0,610.0
44877,Saint Lucia,Saint Lucia,13.9094,-60.9789,2020-07-08,22.0,0.0,19.0
44878,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-08,29.0,0.0,29.0
44879,San Marino,San Marino,43.9424,12.4578,2020-07-08,698.0,42.0,656.0
44880,Saudi Arabia,Saudi Arabia,23.885942,45.079162,2020-07-08,220144.0,2059.0,158050.0
44881,Senegal,Senegal,14.4974,-14.4524,2020-07-08,7657.0,141.0,5097.0
44882,Serbia,Serbia,44.0165,21.0059,2020-07-08,17076.0,341.0,13562.0
44883,Seychelles,Seychelles,-4.6796,55.492,2020-07-08,91.0,0.0,11.0
44884,Singapore,Singapore,1.2833,103.8333,2020-07-08,45298.0,26.0,41323.0
44885,Slovakia,Slovakia,48.669,19.699,2020-07-08,1798.0,28.0,1473.0
44886,Slovenia,Slovenia,46.1512,14.9955,2020-07-08,1763.0,111.0,1429.0
44887,Somalia,Somalia,5.152149,46.199616,2020-07-08,3028.0,92.0,1147.0
44888,South Africa,South Africa,-30.5595,22.9375,2020-07-08,224665.0,3602.0,106842.0
44889,Spain,Spain,40.463667,-3.7492199999999998,2020-07-08,252513.0,28396.0,150376.0
44890,Sri Lanka,Sri Lanka,7.873054,80.77179699999998,2020-07-08,2094.0,11.0,1967.0
